表章項目_code,表章項目,出入国者_code,出入国者,入国・出国_code,入国・出国,港_code,港,時間軸(年次)_code,時間軸(年次),unit,value
140,出入国者,130,協定該当者,120,出国者,51780,徳島(空港),2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51780,徳島(空港),2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51780,徳島(空港),2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51780,徳島(空港),2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51780,徳島(空港),2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51780,徳島(空港),2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2024000000,2024年,人,2
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2023000000,2023年,人,3
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2022000000,2022年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2021000000,2021年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2020000000,2020年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2018000000,2018年,人,1
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2017000000,2017年,人,1
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2016000000,2016年,人,6
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2015000000,2015年,人,13
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2014000000,2014年,人,9
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2013000000,2013年,人,3
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2012000000,2012年,人,4
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51790,高松(空港),2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51800,奈半利,2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2024000000,2024年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2023000000,2023年,人,35
140,出入国者,130,協定該当者,120,出国者,51810,広島,2022000000,2022年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2020000000,2020年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2018000000,2018年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2017000000,2017年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2015000000,2015年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2013000000,2013年,人,6
140,出入国者,130,協定該当者,120,出国者,51810,広島,2012000000,2012年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51810,広島,2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2024000000,2024年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2023000000,2023年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2022000000,2022年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2021000000,2021年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2020000000,2020年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2018000000,2018年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2017000000,2017年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2015000000,2015年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2013000000,2013年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2012000000,2012年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51820,尾道糸崎,2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2024000000,2024年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2023000000,2023年,人,2
140,出入国者,130,協定該当者,120,出国者,51830,呉,2022000000,2022年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2021000000,2021年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2020000000,2020年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2018000000,2018年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2017000000,2017年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2015000000,2015年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2013000000,2013年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2012000000,2012年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51830,呉,2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2020000000,2020年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2018000000,2018年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2017000000,2017年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2015000000,2015年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2013000000,2013年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2012000000,2012年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51840,宇野,2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2023000000,2023年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2021000000,2021年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2018000000,2018年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2017000000,2017年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2015000000,2015年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2013000000,2013年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2012000000,2012年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51850,土生,2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2024000000,2024年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2023000000,2023年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2022000000,2022年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2021000000,2021年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2020000000,2020年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2018000000,2018年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2017000000,2017年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2015000000,2015年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2013000000,2013年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2012000000,2012年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2010000000,2010年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2007000000,2007年,人,0
140,出入国者,130,協定該当者,120,出国者,51860,水島,2006000000,2006年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2023000000,2023年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2022000000,2022年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2019000000,2019年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2018000000,2018年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2016000000,2016年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2015000000,2015年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2014000000,2014年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2013000000,2013年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2012000000,2012年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2011000000,2011年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2009000000,2009年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2008000000,2008年,人,0
140,出入国者,130,協定該当者,120,出国者,51870,浜田,2007000000,2007年,人,0
